booking_id,asset_tag,asset_name,booking_date,weekday,start_hour,duration_minutes,booked_by,status
BK-02427,AF-0308,Delivery Van,2026-05-26,Tuesday,10,90,E-0020,Completed
BK-02428,AF-0308,Delivery Van,2025-07-24,Thursday,15,60,E-0027,Completed
BK-02429,AF-0308,Delivery Van,2026-01-23,Friday,15,60,E-0008,Completed
BK-02430,AF-0308,Delivery Van,2026-05-15,Friday,14,60,E-0009,Completed
BK-02431,AF-0308,Delivery Van,2025-12-19,Friday,10,30,E-0060,Completed
BK-02432,AF-0308,Delivery Van,2025-11-20,Thursday,15,30,E-0034,Completed
BK-02433,AF-0308,Delivery Van,2025-11-10,Monday,15,90,E-0053,Completed
BK-02434,AF-0308,Delivery Van,2025-07-24,Thursday,10,120,E-0053,Completed
BK-02435,AF-0308,Delivery Van,2026-06-08,Monday,10,60,E-0046,Completed
BK-02436,AF-0308,Delivery Van,2025-12-01,Monday,13,30,E-0003,Completed
BK-02437,AF-0308,Delivery Van,2026-07-04,Saturday,14,60,E-0035,Completed
BK-02438,AF-0308,Delivery Van,2026-02-13,Friday,11,60,E-0054,Completed
BK-02439,AF-0308,Delivery Van,2026-05-22,Friday,14,120,E-0019,Completed
BK-02440,AF-0308,Delivery Van,2026-05-04,Monday,10,60,E-0019,Completed
BK-02441,AF-0308,Delivery Van,2025-11-10,Monday,10,120,E-0035,Completed
BK-02442,AF-0308,Delivery Van,2026-05-23,Saturday,14,60,E-0022,Completed
BK-02443,AF-0308,Delivery Van,2026-07-09,Thursday,16,60,E-0026,Completed
BK-02444,AF-0308,Delivery Van,2025-09-30,Tuesday,10,30,E-0022,Completed
BK-02445,AF-0308,Delivery Van,2025-11-12,Wednesday,15,90,E-0011,Completed
BK-02446,AF-0308,Delivery Van,2025-11-04,Tuesday,15,30,E-0012,Completed
BK-02447,AF-0308,Delivery Van,2026-01-13,Tuesday,14,30,E-0008,Completed
BK-02448,AF-0308,Delivery Van,2026-04-21,Tuesday,12,60,E-0039,Completed
BK-02449,AF-0308,Delivery Van,2026-01-09,Friday,10,60,E-0015,Completed
BK-02450,AF-0308,Delivery Van,2026-04-02,Thursday,11,60,E-0027,Completed
BK-02451,AF-0310,Generator,2025-11-04,Tuesday,9,60,E-0011,Completed
BK-02452,AF-0310,Generator,2026-01-07,Wednesday,17,60,E-0006,Completed
BK-02453,AF-0310,Generator,2026-04-08,Wednesday,14,90,E-0041,Completed
BK-02454,AF-0310,Generator,2026-01-15,Thursday,14,30,E-0019,Completed
BK-02455,AF-0310,Generator,2025-08-13,Wednesday,12,60,E-0024,Completed
BK-02456,AF-0310,Generator,2026-05-21,Thursday,14,60,E-0038,Completed
BK-02457,AF-0310,Generator,2026-06-04,Thursday,10,30,E-0051,Completed
BK-02458,AF-0310,Generator,2025-12-26,Friday,11,90,E-0005,Completed
BK-02459,AF-0310,Generator,2026-03-20,Friday,11,60,E-0036,Completed
BK-02460,AF-0310,Generator,2026-06-04,Thursday,11,60,E-0013,Completed
BK-02461,AF-0310,Generator,2026-04-15,Wednesday,13,30,E-0028,Completed
BK-02462,AF-0310,Generator,2025-07-16,Wednesday,11,60,E-0017,Completed
BK-02463,AF-0310,Generator,2025-10-15,Wednesday,10,60,E-0018,Completed
BK-02464,AF-0310,Generator,2025-07-17,Thursday,15,30,E-0042,Completed
BK-02465,AF-0310,Generator,2025-10-24,Friday,14,30,E-0029,Completed
BK-02466,AF-0310,Generator,2026-03-19,Thursday,9,120,E-0012,Completed
BK-02467,AF-0310,Generator,2025-08-22,Friday,15,30,E-0043,Completed
BK-02468,AF-0310,Generator,2025-12-01,Monday,12,60,E-0031,Completed
BK-02469,AF-0310,Generator,2026-05-06,Wednesday,10,90,E-0023,Completed
BK-02470,AF-0310,Generator,2026-01-14,Wednesday,15,60,E-0012,Cancelled
BK-02471,AF-0310,Generator,2026-01-07,Wednesday,16,30,E-0016,Completed
BK-02472,AF-0310,Generator,2026-01-16,Friday,10,90,E-0003,Cancelled
BK-02473,AF-0310,Generator,2026-05-09,Saturday,14,30,E-0031,Completed
BK-02474,AF-0310,Generator,2026-04-16,Thursday,11,120,E-0056,Completed
BK-02475,AF-0310,Generator,2025-12-26,Friday,14,60,E-0059,Completed
BK-02476,AF-0310,Generator,2025-10-23,Thursday,16,120,E-0042,Completed
BK-02477,AF-0310,Generator,2025-07-17,Thursday,10,30,E-0026,Completed
BK-02478,AF-0311,Docking Station,2026-05-05,Tuesday,16,30,E-0029,Completed
BK-02479,AF-0311,Docking Station,2026-03-23,Monday,11,60,E-0060,Completed
BK-02480,AF-0311,Docking Station,2026-03-25,Wednesday,16,60,E-0031,Completed
BK-02481,AF-0311,Docking Station,2026-06-22,Monday,14,60,E-0048,Completed
BK-02482,AF-0311,Docking Station,2026-04-03,Friday,12,90,E-0016,Completed
BK-02483,AF-0311,Docking Station,2025-10-23,Thursday,10,30,E-0030,Completed
BK-02484,AF-0311,Docking Station,2026-06-07,Sunday,10,60,E-0059,Completed
BK-02485,AF-0311,Docking Station,2026-01-30,Friday,14,90,E-0060,Completed
BK-02486,AF-0311,Docking Station,2025-10-14,Tuesday,13,90,E-0039,Completed
BK-02487,AF-0311,Docking Station,2026-04-27,Monday,17,60,E-0029,Cancelled
BK-02488,AF-0311,Docking Station,2025-08-10,Sunday,14,90,E-0054,Completed
BK-02489,AF-0311,Docking Station,2026-06-04,Thursday,15,30,E-0001,Completed
BK-02490,AF-0311,Docking Station,2025-09-18,Thursday,15,60,E-0049,Completed
BK-02491,AF-0311,Docking Station,2026-06-09,Tuesday,14,30,E-0044,Completed
BK-02492,AF-0311,Docking Station,2026-06-12,Friday,15,60,E-0049,Completed
BK-02493,AF-0311,Docking Station,2025-12-17,Wednesday,15,60,E-0039,Completed
BK-02494,AF-0311,Docking Station,2025-08-10,Sunday,17,60,E-0010,Completed
BK-02495,AF-0311,Docking Station,2025-08-08,Friday,15,60,E-0047,Completed
BK-02496,AF-0311,Docking Station,2025-09-05,Friday,15,120,E-0039,Completed
BK-02497,AF-0314,Delivery Van,2025-09-03,Wednesday,14,60,E-0029,Completed
BK-02498,AF-0314,Delivery Van,2026-07-08,Wednesday,15,60,E-0038,Completed
BK-02499,AF-0314,Delivery Van,2025-12-24,Wednesday,11,90,E-0026,Completed
BK-02500,AF-0314,Delivery Van,2026-03-23,Monday,12,90,E-0043,Completed
BK-02501,AF-0314,Delivery Van,2025-12-29,Monday,15,30,E-0020,Completed
BK-02502,AF-0314,Delivery Van,2026-05-11,Monday,15,90,E-0026,Completed
BK-02503,AF-0314,Delivery Van,2026-02-11,Wednesday,15,60,E-0045,Completed
BK-02504,AF-0314,Delivery Van,2026-05-20,Wednesday,10,60,E-0060,Completed
BK-02505,AF-0314,Delivery Van,2025-07-28,Monday,15,60,E-0048,Completed
BK-02506,AF-0314,Delivery Van,2025-09-11,Thursday,17,30,E-0029,Completed
BK-02507,AF-0314,Delivery Van,2025-12-08,Monday,11,60,E-0037,Completed
BK-02508,AF-0314,Delivery Van,2025-08-26,Tuesday,15,90,E-0058,Completed
BK-02509,AF-0314,Delivery Van,2025-11-14,Friday,15,60,E-0053,Completed
BK-02510,AF-0314,Delivery Van,2026-01-23,Friday,15,90,E-0017,Completed
BK-02511,AF-0314,Delivery Van,2026-05-01,Friday,11,30,E-0001,Completed
BK-02512,AF-0314,Delivery Van,2026-01-08,Thursday,11,60,E-0035,Completed
BK-02513,AF-0314,Delivery Van,2025-09-15,Monday,11,60,E-0014,Completed
BK-02514,AF-0314,Delivery Van,2026-06-27,Saturday,10,30,E-0025,Completed
BK-02515,AF-0314,Delivery Van,2026-01-28,Wednesday,15,60,E-0032,Completed
BK-02516,AF-0314,Delivery Van,2026-01-06,Tuesday,14,30,E-0008,Completed
BK-02517,AF-0314,Delivery Van,2025-12-19,Friday,14,30,E-0036,Completed
BK-02518,AF-0314,Delivery Van,2026-04-14,Tuesday,14,90,E-0026,Completed
BK-02519,AF-0314,Delivery Van,2026-05-20,Wednesday,15,30,E-0053,Completed
BK-02520,AF-0314,Delivery Van,2025-07-28,Monday,17,60,E-0024,Completed
BK-02521,AF-0314,Delivery Van,2026-07-07,Tuesday,10,60,E-0057,Cancelled
BK-02522,AF-0314,Delivery Van,2026-04-29,Wednesday,16,60,E-0059,Completed
BK-02523,AF-0317,Compressor,2026-01-26,Monday,10,60,E-0023,Completed
BK-02524,AF-0317,Compressor,2026-01-18,Sunday,15,120,E-0029,Completed
BK-02525,AF-0317,Compressor,2026-07-02,Thursday,11,30,E-0015,Completed
BK-02526,AF-0317,Compressor,2025-10-24,Friday,11,90,E-0004,Completed
BK-02527,AF-0317,Compressor,2026-02-18,Wednesday,11,120,E-0031,Completed
BK-02528,AF-0317,Compressor,2026-05-10,Sunday,14,60,E-0010,Completed
BK-02529,AF-0317,Compressor,2025-12-23,Tuesday,13,120,E-0006,Completed
BK-02530,AF-0317,Compressor,2026-03-26,Thursday,10,60,E-0054,Completed
BK-02531,AF-0317,Compressor,2025-11-27,Thursday,11,60,E-0059,Completed
BK-02532,AF-0317,Compressor,2026-05-11,Monday,13,60,E-0034,Completed
BK-02533,AF-0317,Compressor,2025-09-30,Tuesday,14,120,E-0003,Completed
BK-02534,AF-0317,Compressor,2025-08-06,Wednesday,9,60,E-0037,Completed
BK-02535,AF-0317,Compressor,2026-07-07,Tuesday,13,30,E-0060,Completed
BK-02536,AF-0317,Compressor,2026-05-15,Friday,10,90,E-0040,Completed
BK-02537,AF-0317,Compressor,2026-01-22,Thursday,11,90,E-0047,Completed
BK-02538,AF-0317,Compressor,2026-06-24,Wednesday,16,90,E-0054,Cancelled
BK-02539,AF-0317,Compressor,2025-10-23,Thursday,15,90,E-0022,Completed
BK-02540,AF-0317,Compressor,2026-05-01,Friday,14,90,E-0050,Completed
BK-02541,AF-0317,Compressor,2026-06-02,Tuesday,15,30,E-0056,Completed
BK-02542,AF-0317,Compressor,2025-12-19,Friday,10,60,E-0047,Completed
BK-02543,AF-0317,Compressor,2026-06-30,Tuesday,14,30,E-0032,Completed
BK-02544,AF-0317,Compressor,2026-06-18,Thursday,13,30,E-0018,Completed
BK-02545,AF-0317,Compressor,2026-06-17,Wednesday,14,30,E-0054,Completed
BK-02546,AF-0317,Compressor,2025-07-30,Wednesday,11,30,E-0026,Completed
BK-02547,AF-0317,Compressor,2026-06-22,Monday,11,30,E-0030,Completed
BK-02548,AF-0317,Compressor,2026-07-04,Saturday,10,120,E-0008,Completed
BK-02549,AF-0317,Compressor,2025-09-04,Thursday,16,30,E-0011,Completed
BK-02550,AF-0317,Compressor,2025-10-07,Tuesday,11,60,E-0007,Completed
BK-02551,AF-0317,Compressor,2025-10-20,Monday,15,60,E-0051,Completed
BK-02552,AF-0317,Compressor,2026-01-21,Wednesday,11,60,E-0035,Completed
BK-02553,AF-0317,Compressor,2026-01-26,Monday,13,30,E-0046,Completed
BK-02554,AF-0317,Compressor,2026-06-09,Tuesday,14,30,E-0012,Completed
BK-02555,AF-0317,Compressor,2026-02-11,Wednesday,11,90,E-0013,Completed
BK-02556,AF-0317,Compressor,2025-08-14,Thursday,15,60,E-0011,Completed
BK-02557,AF-0317,Compressor,2026-03-26,Thursday,12,90,E-0033,Completed
BK-02558,AF-0317,Compressor,2025-09-08,Monday,16,60,E-0004,Completed
BK-02559,AF-0317,Compressor,2026-04-30,Thursday,11,60,E-0059,Completed
BK-02560,AF-0319,Keyboard,2026-01-22,Thursday,11,60,E-0020,Completed
BK-02561,AF-0319,Keyboard,2025-07-22,Tuesday,12,120,E-0057,Completed
BK-02562,AF-0319,Keyboard,2026-05-06,Wednesday,14,90,E-0002,Completed
BK-02563,AF-0319,Keyboard,2025-09-22,Monday,16,90,E-0001,Completed
BK-02564,AF-0319,Keyboard,2026-06-22,Monday,10,120,E-0026,Completed
BK-02565,AF-0319,Keyboard,2026-06-11,Thursday,13,30,E-0030,Completed
BK-02566,AF-0319,Keyboard,2026-04-06,Monday,10,30,E-0024,Completed
BK-02567,AF-0319,Keyboard,2025-11-25,Tuesday,10,30,E-0010,Completed
BK-02568,AF-0319,Keyboard,2026-01-26,Monday,15,90,E-0028,Completed
BK-02569,AF-0319,Keyboard,2025-09-02,Tuesday,17,30,E-0001,Completed
BK-02570,AF-0319,Keyboard,2025-10-01,Wednesday,16,60,E-0047,Completed
BK-02571,AF-0319,Keyboard,2026-02-18,Wednesday,15,60,E-0054,Completed
BK-02572,AF-0319,Keyboard,2026-05-04,Monday,10,120,E-0011,Completed
BK-02573,AF-0319,Keyboard,2025-09-12,Friday,11,30,E-0017,Completed
BK-02574,AF-0319,Keyboard,2026-03-04,Wednesday,15,60,E-0018,Completed
BK-02575,AF-0319,Keyboard,2026-05-25,Monday,11,30,E-0002,Completed
BK-02576,AF-0319,Keyboard,2025-12-15,Monday,13,90,E-0042,Completed
BK-02577,AF-0319,Keyboard,2026-03-23,Monday,15,60,E-0029,Completed
BK-02578,AF-0319,Keyboard,2026-02-18,Wednesday,15,60,E-0027,Completed
BK-02579,AF-0319,Keyboard,2026-01-13,Tuesday,11,30,E-0046,Completed
BK-02580,AF-0319,Keyboard,2026-06-02,Tuesday,15,120,E-0003,Completed
BK-02581,AF-0319,Keyboard,2026-05-18,Monday,15,60,E-0015,Completed
BK-02582,AF-0319,Keyboard,2026-03-26,Thursday,11,60,E-0051,Completed
BK-02583,AF-0319,Keyboard,2025-09-05,Friday,13,60,E-0034,Cancelled
BK-02584,AF-0319,Keyboard,2026-02-05,Thursday,13,90,E-0030,Completed
BK-02585,AF-0319,Keyboard,2025-12-12,Friday,15,30,E-0049,Completed
BK-02586,AF-0319,Keyboard,2026-03-05,Thursday,13,120,E-0036,Completed
BK-02587,AF-0319,Keyboard,2026-05-27,Wednesday,10,90,E-0055,Completed
BK-02588,AF-0319,Keyboard,2026-04-08,Wednesday,15,30,E-0039,Cancelled
BK-02589,AF-0319,Keyboard,2026-01-16,Friday,17,60,E-0023,Cancelled
BK-02590,AF-0319,Keyboard,2025-10-18,Saturday,14,60,E-0008,Completed
BK-02591,AF-0319,Keyboard,2026-02-19,Thursday,12,60,E-0052,Completed
BK-02592,AF-0320,Forklift,2026-06-30,Tuesday,15,120,E-0042,Completed
BK-02593,AF-0320,Forklift,2026-06-16,Tuesday,14,90,E-0006,Cancelled
BK-02594,AF-0320,Forklift,2026-04-17,Friday,15,30,E-0015,Completed
BK-02595,AF-0320,Forklift,2026-02-04,Wednesday,10,90,E-0056,Completed
BK-02596,AF-0320,Forklift,2025-10-01,Wednesday,14,30,E-0031,Completed
BK-02597,AF-0320,Forklift,2025-08-19,Tuesday,13,30,E-0042,Completed
BK-02598,AF-0323,Sedan Car,2025-09-13,Saturday,16,60,E-0024,Completed
BK-02599,AF-0323,Sedan Car,2026-04-26,Sunday,14,90,E-0015,Completed
BK-02600,AF-0323,Sedan Car,2026-01-28,Wednesday,10,90,E-0016,Completed
BK-02601,AF-0323,Sedan Car,2025-07-28,Monday,11,30,E-0015,Completed
BK-02602,AF-0323,Sedan Car,2025-11-21,Friday,13,90,E-0057,Completed
BK-02603,AF-0323,Sedan Car,2026-06-03,Wednesday,13,90,E-0036,Completed
BK-02604,AF-0323,Sedan Car,2026-06-15,Monday,16,60,E-0054,Completed
BK-02605,AF-0323,Sedan Car,2025-10-15,Wednesday,11,60,E-0016,Completed
BK-02606,AF-0323,Sedan Car,2025-12-31,Wednesday,11,60,E-0059,Completed
BK-02607,AF-0323,Sedan Car,2026-03-08,Sunday,11,30,E-0034,Completed
BK-02608,AF-0327,Compressor,2026-07-06,Monday,15,30,E-0048,Cancelled
BK-02609,AF-0327,Compressor,2026-01-06,Tuesday,10,90,E-0008,Completed
BK-02610,AF-0327,Compressor,2025-11-20,Thursday,10,30,E-0027,Completed
BK-02611,AF-0327,Compressor,2026-06-11,Thursday,10,60,E-0022,Completed
BK-02612,AF-0327,Compressor,2026-01-01,Thursday,14,60,E-0044,Completed
BK-02613,AF-0327,Compressor,2025-10-30,Thursday,13,90,E-0018,Completed
BK-02614,AF-0327,Compressor,2025-08-12,Tuesday,13,90,E-0048,Completed
BK-02615,AF-0327,Compressor,2026-04-29,Wednesday,15,60,E-0022,Completed
BK-02616,AF-0327,Compressor,2026-02-12,Thursday,14,30,E-0056,Cancelled
BK-02617,AF-0327,Compressor,2025-10-22,Wednesday,15,60,E-0033,Completed
BK-02618,AF-0329,Meeting Table,2025-08-24,Sunday,11,30,E-0040,Completed
BK-02619,AF-0329,Meeting Table,2025-08-27,Wednesday,9,120,E-0020,Cancelled
BK-02620,AF-0329,Meeting Table,2026-03-21,Saturday,14,30,E-0047,Completed
BK-02621,AF-0329,Meeting Table,2026-06-09,Tuesday,15,60,E-0030,Cancelled
BK-02622,AF-0329,Meeting Table,2025-10-09,Thursday,11,60,E-0034,Completed
BK-02623,AF-0329,Meeting Table,2025-11-03,Monday,9,60,E-0038,Completed
BK-02624,AF-0329,Meeting Table,2025-10-23,Thursday,17,30,E-0038,Completed
BK-02625,AF-0329,Meeting Table,2025-12-19,Friday,10,60,E-0040,Completed
BK-02626,AF-0329,Meeting Table,2025-08-21,Thursday,14,30,E-0005,Completed
BK-02627,AF-0329,Meeting Table,2026-03-02,Monday,11,60,E-0010,Completed
BK-02628,AF-0329,Meeting Table,2025-11-14,Friday,14,120,E-0008,Completed
BK-02629,AF-0329,Meeting Table,2026-05-15,Friday,13,120,E-0035,Completed
BK-02630,AF-0330,Forklift,2025-07-29,Tuesday,14,30,E-0023,Completed
BK-02631,AF-0330,Forklift,2025-12-11,Thursday,15,30,E-0007,Completed
BK-02632,AF-0330,Forklift,2025-08-13,Wednesday,13,60,E-0031,Completed
BK-02633,AF-0330,Forklift,2026-03-03,Tuesday,9,30,E-0039,Completed
BK-02634,AF-0330,Forklift,2026-07-05,Sunday,15,30,E-0016,Completed
BK-02635,AF-0330,Forklift,2026-01-24,Saturday,15,60,E-0012,Completed
BK-02636,AF-0330,Forklift,2025-09-30,Tuesday,10,30,E-0033,Completed
BK-02637,AF-0330,Forklift,2026-06-24,Wednesday,14,30,E-0038,Completed
BK-02638,AF-0330,Forklift,2026-04-03,Friday,10,30,E-0034,Completed
BK-02639,AF-0330,Forklift,2026-01-28,Wednesday,11,90,E-0029,Completed
BK-02640,AF-0330,Forklift,2026-02-20,Friday,12,60,E-0047,Completed
BK-02641,AF-0330,Forklift,2025-08-28,Thursday,10,90,E-0046,Completed
BK-02642,AF-0330,Forklift,2025-10-28,Tuesday,15,60,E-0022,Completed
BK-02643,AF-0330,Forklift,2026-06-11,Thursday,11,30,E-0010,Completed
BK-02644,AF-0330,Forklift,2025-12-19,Friday,11,30,E-0005,Completed
BK-02645,AF-0330,Forklift,2026-06-09,Tuesday,11,60,E-0040,Completed
BK-02646,AF-0330,Forklift,2026-03-17,Tuesday,12,60,E-0037,Cancelled
BK-02647,AF-0335,Pallet Jack,2025-08-19,Tuesday,10,90,E-0013,Completed
BK-02648,AF-0335,Pallet Jack,2026-02-20,Friday,12,30,E-0015,Completed
BK-02649,AF-0335,Pallet Jack,2026-06-10,Wednesday,15,120,E-0002,Completed
BK-02650,AF-0335,Pallet Jack,2026-02-23,Monday,15,90,E-0052,Completed
BK-02651,AF-0335,Pallet Jack,2025-08-12,Tuesday,10,90,E-0014,Completed
BK-02652,AF-0335,Pallet Jack,2026-04-22,Wednesday,9,30,E-0041,Completed
BK-02653,AF-0335,Pallet Jack,2026-02-06,Friday,14,60,E-0029,Completed
BK-02654,AF-0335,Pallet Jack,2026-03-17,Tuesday,9,30,E-0031,Completed
BK-02655,AF-0335,Pallet Jack,2025-11-20,Thursday,15,30,E-0011,Completed
BK-02656,AF-0335,Pallet Jack,2025-09-11,Thursday,16,60,E-0015,Completed
BK-02657,AF-0335,Pallet Jack,2025-09-18,Thursday,17,120,E-0044,Completed
BK-02658,AF-0335,Pallet Jack,2026-02-04,Wednesday,11,90,E-0048,Completed
BK-02659,AF-0335,Pallet Jack,2026-01-19,Monday,11,60,E-0050,Completed
BK-02660,AF-0335,Pallet Jack,2026-01-20,Tuesday,10,30,E-0007,Completed
BK-02661,AF-0335,Pallet Jack,2025-12-18,Thursday,10,60,E-0057,Completed
BK-02662,AF-0335,Pallet Jack,2026-02-16,Monday,10,60,E-0039,Completed
BK-02663,AF-0335,Pallet Jack,2025-10-09,Thursday,16,30,E-0007,Cancelled
BK-02664,AF-0335,Pallet Jack,2025-09-05,Friday,10,60,E-0055,Completed
BK-02665,AF-0335,Pallet Jack,2025-08-15,Friday,14,120,E-0017,Completed
BK-02666,AF-0335,Pallet Jack,2025-11-12,Wednesday,14,60,E-0023,Completed
BK-02667,AF-0335,Pallet Jack,2025-09-10,Wednesday,10,30,E-0004,Cancelled
BK-02668,AF-0335,Pallet Jack,2026-05-14,Thursday,11,120,E-0035,Completed
BK-02669,AF-0335,Pallet Jack,2025-09-04,Thursday,11,120,E-0043,Completed
BK-02670,AF-0335,Pallet Jack,2025-12-12,Friday,13,30,E-0020,Completed
BK-02671,AF-0335,Pallet Jack,2026-04-25,Saturday,14,120,E-0057,Completed
BK-02672,AF-0335,Pallet Jack,2025-10-03,Friday,11,90,E-0052,Completed
BK-02673,AF-0335,Pallet Jack,2025-10-09,Thursday,10,60,E-0017,Completed
BK-02674,AF-0335,Pallet Jack,2026-02-12,Thursday,16,60,E-0037,Completed
BK-02675,AF-0335,Pallet Jack,2026-07-09,Thursday,9,90,E-0005,Completed
BK-02676,AF-0335,Pallet Jack,2025-10-10,Friday,15,60,E-0053,Completed
BK-02677,AF-0335,Pallet Jack,2026-03-20,Friday,12,60,E-0056,Completed
BK-02678,AF-0335,Pallet Jack,2025-11-20,Thursday,17,90,E-0025,Completed
BK-02679,AF-0335,Pallet Jack,2026-03-04,Wednesday,11,60,E-0030,Completed
BK-02680,AF-0336,Sedan Car,2025-09-09,Tuesday,11,90,E-0057,Completed
BK-02681,AF-0336,Sedan Car,2026-06-03,Wednesday,14,60,E-0041,Completed
BK-02682,AF-0336,Sedan Car,2025-09-30,Tuesday,10,60,E-0015,Completed
BK-02683,AF-0336,Sedan Car,2025-10-01,Wednesday,16,60,E-0020,Completed
BK-02684,AF-0336,Sedan Car,2025-12-31,Wednesday,15,60,E-0010,Completed
BK-02685,AF-0336,Sedan Car,2026-02-04,Wednesday,14,30,E-0005,Completed
BK-02686,AF-0336,Sedan Car,2025-11-26,Wednesday,11,30,E-0027,Completed
BK-02687,AF-0336,Sedan Car,2026-03-16,Monday,14,60,E-0036,Completed
BK-02688,AF-0336,Sedan Car,2026-01-20,Tuesday,10,30,E-0015,Cancelled
BK-02689,AF-0336,Sedan Car,2025-12-03,Wednesday,14,120,E-0030,Completed
BK-02690,AF-0336,Sedan Car,2025-12-09,Tuesday,10,60,E-0045,Cancelled
BK-02691,AF-0336,Sedan Car,2026-05-07,Thursday,15,30,E-0039,Completed
BK-02692,AF-0336,Sedan Car,2026-07-08,Wednesday,11,60,E-0006,Completed
BK-02693,AF-0336,Sedan Car,2026-02-17,Tuesday,12,30,E-0053,Completed
BK-02694,AF-0336,Sedan Car,2025-11-18,Tuesday,16,30,E-0034,Completed
BK-02695,AF-0336,Sedan Car,2026-03-06,Friday,13,120,E-0028,Completed
BK-02696,AF-0336,Sedan Car,2026-02-09,Monday,11,30,E-0006,Cancelled
BK-02697,AF-0336,Sedan Car,2026-02-20,Friday,15,60,E-0003,Completed
BK-02698,AF-0336,Sedan Car,2026-06-10,Wednesday,14,30,E-0050,Completed
BK-02699,AF-0336,Sedan Car,2025-08-13,Wednesday,15,120,E-0011,Completed
BK-02700,AF-0336,Sedan Car,2025-10-21,Tuesday,10,30,E-0048,Completed
BK-02701,AF-0336,Sedan Car,2025-10-08,Wednesday,10,30,E-0035,Completed
BK-02702,AF-0336,Sedan Car,2026-02-06,Friday,10,60,E-0015,Completed
BK-02703,AF-0336,Sedan Car,2026-05-21,Thursday,14,30,E-0018,Completed
BK-02704,AF-0336,Sedan Car,2025-10-22,Wednesday,11,30,E-0006,Completed
BK-02705,AF-0336,Sedan Car,2025-08-18,Monday,13,90,E-0052,Completed
BK-02706,AF-0336,Sedan Car,2026-07-08,Wednesday,17,30,E-0059,Completed
BK-02707,AF-0336,Sedan Car,2026-03-26,Thursday,16,60,E-0016,Completed
BK-02708,AF-0336,Sedan Car,2026-01-07,Wednesday,11,60,E-0001,Completed
BK-02709,AF-0336,Sedan Car,2025-08-21,Thursday,12,60,E-0055,Completed
BK-02710,AF-0337,Generator,2025-09-04,Thursday,16,30,E-0003,Completed
BK-02711,AF-0337,Generator,2026-05-25,Monday,10,30,E-0034,Completed
BK-02712,AF-0337,Generator,2025-11-12,Wednesday,12,60,E-0001,Completed
BK-02713,AF-0337,Generator,2026-03-18,Wednesday,9,90,E-0003,Completed
BK-02714,AF-0337,Generator,2025-10-06,Monday,11,60,E-0020,Completed
BK-02715,AF-0337,Generator,2026-01-23,Friday,10,60,E-0040,Completed
BK-02716,AF-0337,Generator,2026-04-02,Thursday,12,30,E-0037,Completed
BK-02717,AF-0337,Generator,2025-10-27,Monday,10,30,E-0036,Completed
BK-02718,AF-0337,Generator,2025-11-17,Monday,10,90,E-0010,Completed
BK-02719,AF-0337,Generator,2026-06-03,Wednesday,10,30,E-0019,Completed
BK-02720,AF-0337,Generator,2025-10-21,Tuesday,15,120,E-0029,Cancelled
BK-02721,AF-0337,Generator,2026-03-30,Monday,13,60,E-0011,Completed
BK-02722,AF-0337,Generator,2025-09-18,Thursday,17,30,E-0060,Completed
BK-02723,AF-0337,Generator,2025-11-12,Wednesday,15,60,E-0024,Completed
BK-02724,AF-0337,Generator,2026-01-28,Wednesday,14,60,E-0005,Completed
BK-02725,AF-0337,Generator,2025-08-19,Tuesday,11,30,E-0030,Completed
BK-02726,AF-0337,Generator,2026-06-13,Saturday,16,60,E-0054,Completed
BK-02727,AF-0337,Generator,2026-03-23,Monday,11,90,E-0008,Completed
BK-02728,AF-0337,Generator,2026-01-20,Tuesday,13,30,E-0053,Completed
BK-02729,AF-0337,Generator,2026-02-13,Friday,11,60,E-0050,Completed
BK-02730,AF-0337,Generator,2025-10-16,Thursday,14,90,E-0011,Completed
BK-02731,AF-0337,Generator,2025-11-19,Wednesday,15,60,E-0029,Completed
BK-02732,AF-0337,Generator,2026-02-17,Tuesday,11,60,E-0040,Completed
BK-02733,AF-0337,Generator,2025-08-06,Wednesday,10,60,E-0013,Completed
BK-02734,AF-0337,Generator,2025-10-23,Thursday,15,30,E-0008,Completed
BK-02735,AF-0337,Generator,2026-01-19,Monday,15,30,E-0056,Cancelled
BK-02736,AF-0337,Generator,2025-08-05,Tuesday,10,90,E-0010,Completed
BK-02737,AF-0337,Generator,2026-06-08,Monday,11,60,E-0054,Cancelled
BK-02738,AF-0337,Generator,2025-08-01,Friday,14,60,E-0004,Completed
BK-02739,AF-0337,Generator,2026-03-10,Tuesday,15,30,E-0045,Completed
BK-02740,AF-0337,Generator,2026-04-24,Friday,11,60,E-0054,Completed
BK-02741,AF-0337,Generator,2026-06-08,Monday,14,30,E-0032,Completed
BK-02742,AF-0337,Generator,2025-12-19,Friday,9,60,E-0059,Completed
BK-02743,AF-0342,Forklift,2025-12-17,Wednesday,14,60,E-0014,Completed
